State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Manipur,THOUBAL,2006,Summer     ,Sugarcane,10,330
Manipur,THOUBAL,2007,Whole Year ,Sugarcane,20,650
Meghalaya,EAST GARO HILLS,1997,Whole Year ,Sugarcane,21,58
Meghalaya,EAST GARO HILLS,1998,Whole Year ,Sugarcane,21,58
Meghalaya,EAST GARO HILLS,1999,Whole Year ,Sugarcane,24,70
Meghalaya,EAST GARO HILLS,2000,Whole Year ,Sugarcane,29,80
Meghalaya,EAST GARO HILLS,2001,Whole Year ,Sugarcane,27,75
Meghalaya,EAST GARO HILLS,2002,Whole Year ,Sugarcane,24,66
Meghalaya,EAST GARO HILLS,2003,Whole Year ,Sugarcane,24,66
Meghalaya,EAST GARO HILLS,2004,Whole Year ,Sugarcane,21,53
Meghalaya,EAST GARO HILLS,2005,Whole Year ,Sugarcane,21,57
Meghalaya,EAST GARO HILLS,2006,Whole Year ,Sugarcane,27,74
Meghalaya,EAST GARO HILLS,2007,Whole Year ,Sugarcane,32,87
Meghalaya,EAST GARO HILLS,2008,Whole Year ,Sugarcane,34,93
Meghalaya,EAST GARO HILLS,2009,Whole Year ,Sugarcane,30,82
Meghalaya,EAST GARO HILLS,2010,Whole Year ,Sugarcane,24,66
Meghalaya,EAST GARO HILLS,2011,Whole Year ,Sugarcane,25,69
Meghalaya,EAST GARO HILLS,2012,Whole Year ,Sugarcane,34,101
Meghalaya,EAST GARO HILLS,2013,Whole Year ,Sugarcane,21,62
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Sugarcane,22,64
Meghalaya,EAST JAINTIA HILLS,1997,Whole Year ,Sugarcane,6,5
Meghalaya,EAST JAINTIA HILLS,1998,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,1999,Whole Year ,Sugarcane,6,5
Meghalaya,EAST JAINTIA HILLS,2000,Whole Year ,Sugarcane,6,3
Meghalaya,EAST JAINTIA HILLS,2001,Whole Year ,Sugarcane,6,3
Meghalaya,EAST JAINTIA HILLS,2002,Whole Year ,Sugarcane,7,7
Meghalaya,EAST JAINTIA HILLS,2003,Whole Year ,Sugarcane,7,6
Meghalaya,EAST JAINTIA HILLS,2004,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2005,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2006,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2007,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2008,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2009,Whole Year ,Sugarcane,7,6
Meghalaya,EAST JAINTIA HILLS,2010,Whole Year ,Sugarcane,7,5
Meghalaya,EAST JAINTIA HILLS,2011,Whole Year ,Sugarcane,8,7
Meghalaya,EAST JAINTIA HILLS,2012,Whole Year ,Sugarcane,11,11
Meghalaya,EAST JAINTIA HILLS,2013,Whole Year ,Sugarcane,5,4
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Sugarcane,5,4
Meghalaya,NORTH GARO HILLS,2013,Whole Year ,Sugarcane,17,52
Meghalaya,NORTH GARO HILLS,2014,Whole Year ,Sugarcane,18,56
Meghalaya,SOUTH GARO HILLS,1997,Whole Year ,Sugarcane,6,19
Meghalaya,SOUTH GARO HILLS,1998,Whole Year ,Sugarcane,6,19
Meghalaya,SOUTH GARO HILLS,1999,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2000,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2001,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2002,Whole Year ,Sugarcane,4,12
Meghalaya,SOUTH GARO HILLS,2003,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2004,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2005,Whole Year ,Sugarcane,6,19
Meghalaya,SOUTH GARO HILLS,2006,Whole Year ,Sugarcane,6,19
Meghalaya,SOUTH GARO HILLS,2007,Whole Year ,Sugarcane,6,19
Meghalaya,SOUTH GARO HILLS,2008,Whole Year ,Sugarcane,5,15
Meghalaya,SOUTH GARO HILLS,2009,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2010,Whole Year ,Sugarcane,6,18
Meghalaya,SOUTH GARO HILLS,2011,Whole Year ,Sugarcane,7,22
Meghalaya,SOUTH GARO HILLS,2012,Whole Year ,Sugarcane,8,28
Meghalaya,SOUTH GARO HILLS,2013,Whole Year ,Sugarcane,9,32
Meghalaya,SOUTH GARO HILLS,2014,Whole Year ,Sugarcane,10,37
Meghalaya,SOUTH WEST GARO HILLS,2013,Whole Year ,Sugarcane,11,40
Meghalaya,SOUTH WEST GARO HILLS,2014,Whole Year ,Sugarcane,12,43
Meghalaya,WEST GARO HILLS,1997,Whole Year ,Sugarcane,41,128
Meghalaya,WEST GARO HILLS,1998,Whole Year ,Sugarcane,41,128
Meghalaya,WEST GARO HILLS,1999,Whole Year ,Sugarcane,38,118
Meghalaya,WEST GARO HILLS,2000,Whole Year ,Sugarcane,39,124
Meghalaya,WEST GARO HILLS,2001,Whole Year ,Sugarcane,38,118
Meghalaya,WEST GARO HILLS,2002,Whole Year ,Sugarcane,40,124
Meghalaya,WEST GARO HILLS,2003,Whole Year ,Sugarcane,41,128
Meghalaya,WEST GARO HILLS,2004,Whole Year ,Sugarcane,45,139
Meghalaya,WEST GARO HILLS,2005,Whole Year ,Sugarcane,41,128
Meghalaya,WEST GARO HILLS,2006,Whole Year ,Sugarcane,42,131
Meghalaya,WEST GARO HILLS,2007,Whole Year ,Sugarcane,42,131
Meghalaya,WEST GARO HILLS,2008,Whole Year ,Sugarcane,40,125
Meghalaya,WEST GARO HILLS,2009,Whole Year ,Sugarcane,28,87
Meghalaya,WEST GARO HILLS,2010,Whole Year ,Sugarcane,25,78
Meghalaya,WEST GARO HILLS,2011,Whole Year ,Sugarcane,27,85
Meghalaya,WEST GARO HILLS,2012,Whole Year ,Sugarcane,34,119
Meghalaya,WEST GARO HILLS,2013,Whole Year ,Sugarcane,26,93
Meghalaya,WEST GARO HILLS,2014,Whole Year ,Sugarcane,28,99
Meghalaya,WEST JAINTIA HILLS,2013,Whole Year ,Sugarcane,7,8
Meghalaya,WEST JAINTIA HILLS,2014,Whole Year ,Sugarcane,6,7
Meghalaya,WEST KHASI HILLS,1997,Whole Year ,Sugarcane,8,15
Meghalaya,WEST KHASI HILLS,1998,Whole Year ,Sugarcane,8,15
Meghalaya,WEST KHASI HILLS,1999,Whole Year ,Sugarcane,6,12
Meghalaya,WEST KHASI HILLS,2000,Whole Year ,Sugarcane,6,12
Meghalaya,WEST KHASI HILLS,2001,Whole Year ,Sugarcane,6,12
Meghalaya,WEST KHASI HILLS,2002,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2003,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2004,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2005,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2006,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2007,Whole Year ,Sugarcane,5,10
Meghalaya,WEST KHASI HILLS,2008,Whole Year ,Sugarcane,6,12
Meghalaya,WEST KHASI HILLS,2009,Whole Year ,Sugarcane,5,13
Meghalaya,WEST KHASI HILLS,2010,Whole Year ,Sugarcane,6,13
Meghalaya,WEST KHASI HILLS,2011,Whole Year ,Sugarcane,7,16
Meghalaya,WEST KHASI HILLS,2012,Whole Year ,Sugarcane,8,21
Meghalaya,WEST KHASI HILLS,2013,Whole Year ,Sugarcane,9,24
Meghalaya,WEST KHASI HILLS,2014,Whole Year ,Sugarcane,10,28
Mizoram,AIZAWL,1997,Whole Year ,Sugarcane,894,4890
Mizoram,AIZAWL,1998,Whole Year ,Sugarcane,919,5158
Mizoram,AIZAWL,1999,Whole Year ,Sugarcane,588,1021
Mizoram,AIZAWL,2000,Whole Year ,Sugarcane,685,2200
Mizoram,AIZAWL,2001,Whole Year ,Sugarcane,1097,5183
Mizoram,AIZAWL,2002,Whole Year ,Sugarcane,1081,4262
Mizoram,AIZAWL,2003,Whole Year ,Sugarcane,630,15760
Mizoram,AIZAWL,2005,Whole Year ,Sugarcane,704,35200
Mizoram,AIZAWL,2006,Whole Year ,Sugarcane,706,2645
Mizoram,AIZAWL,2007,Whole Year ,Sugarcane,247,405
Mizoram,AIZAWL,2008,Whole Year ,Sugarcane,339,1302
Mizoram,AIZAWL,2009,Whole Year ,Sugarcane,420,1344
Mizoram,CHAMPHAI,1997,Whole Year ,Sugarcane,48,95
Mizoram,CHAMPHAI,1998,Whole Year ,Sugarcane,18,70
Mizoram,CHAMPHAI,2000,Whole Year ,Sugarcane,36,72
Mizoram,CHAMPHAI,2001,Whole Year ,Sugarcane,23,35
Mizoram,CHAMPHAI,2002,Whole Year ,Sugarcane,26,36
Mizoram,CHAMPHAI,2003,Whole Year ,Sugarcane,300,7500
Mizoram,CHAMPHAI,2005,Whole Year ,Sugarcane,132,1911
Mizoram,CHAMPHAI,2006,Whole Year ,Sugarcane,136,2127
Mizoram,CHAMPHAI,2007,Whole Year ,Sugarcane,3,67
Mizoram,CHAMPHAI,2008,Whole Year ,Sugarcane,133,2793
Mizoram,CHAMPHAI,2009,Whole Year ,Sugarcane,126,2592
Mizoram,KOLASIB,1997,Whole Year ,Sugarcane,160,2240
Mizoram,KOLASIB,1998,Whole Year ,Sugarcane,170,2370
Mizoram,KOLASIB,1999,Whole Year ,Sugarcane,51,257
Mizoram,KOLASIB,2000,Whole Year ,Sugarcane,155,3608
Mizoram,KOLASIB,2001,Whole Year ,Sugarcane,178,3702
Mizoram,KOLASIB,2002,Whole Year ,Sugarcane,181,2705
Mizoram,KOLASIB,2003,Whole Year ,Sugarcane,145,6554
Mizoram,KOLASIB,2005,Whole Year ,Sugarcane,259,7184
Mizoram,KOLASIB,2006,Whole Year ,Sugarcane,237,6655
Mizoram,KOLASIB,2008,Whole Year ,Sugarcane,288,2344
Mizoram,KOLASIB,2009,Whole Year ,Sugarcane,241,3319
Mizoram,LAWNGTLAI,2006,Whole Year ,Sugarcane,5,5
Mizoram,LAWNGTLAI,2008,Whole Year ,Sugarcane,46,29
Mizoram,LAWNGTLAI,2009,Whole Year ,Sugarcane,50,500
Mizoram,LUNGLEI,1997,Whole Year ,Sugarcane,150,263
Mizoram,LUNGLEI,1998,Whole Year ,Sugarcane,151,265
Mizoram,LUNGLEI,1999,Whole Year ,Sugarcane,104,232
Mizoram,LUNGLEI,2000,Whole Year ,Sugarcane,76,481
Mizoram,LUNGLEI,2001,Whole Year ,Sugarcane,81,439
Mizoram,LUNGLEI,2002,Whole Year ,Sugarcane,82,440
Mizoram,LUNGLEI,2003,Whole Year ,Sugarcane,183,3660
Mizoram,LUNGLEI,2005,Whole Year ,Sugarcane,173,325
Mizoram,LUNGLEI,2006,Whole Year ,Sugarcane,154,568
Mizoram,LUNGLEI,2007,Whole Year ,Sugarcane,484,53
Mizoram,LUNGLEI,2008,Whole Year ,Sugarcane,167,352
Mizoram,LUNGLEI,2009,Whole Year ,Sugarcane,178,539
Mizoram,MAMIT,2003,Whole Year ,Sugarcane,97,1940
Mizoram,MAMIT,2005,Whole Year ,Sugarcane,90,1297
Mizoram,MAMIT,2006,Whole Year ,Sugarcane,22,87
Mizoram,MAMIT,2007,Whole Year ,Sugarcane,15,4
Mizoram,MAMIT,2008,Whole Year ,Sugarcane,83,856
Mizoram,MAMIT,2009,Whole Year ,Sugarcane,108,170
Mizoram,SAIHA,2003,Whole Year ,Sugarcane,38,760
Mizoram,SAIHA,2005,Whole Year ,Sugarcane,25,36
Mizoram,SAIHA,2006,Whole Year ,Sugarcane,35,41
Mizoram,SAIHA,2007,Whole Year ,Sugarcane,12,18
Mizoram,SAIHA,2008,Whole Year ,Sugarcane,14,308
Mizoram,SAIHA,2009,Whole Year ,Sugarcane,6,15
Mizoram,SERCHHIP,2006,Whole Year ,Sugarcane,45,60
Mizoram,SERCHHIP,2007,Whole Year ,Sugarcane,45,281
Mizoram,SERCHHIP,2008,Whole Year ,Sugarcane,272,5712
Mizoram,SERCHHIP,2009,Whole Year ,Sugarcane,305,3889
Nagaland,DIMAPUR,2000,Whole Year ,Sugarcane,230,21310
Nagaland,DIMAPUR,2001,Whole Year ,Sugarcane,250,24690
Nagaland,DIMAPUR,2002,Whole Year ,Sugarcane,1040,22730
Nagaland,DIMAPUR,2003,Whole Year ,Sugarcane,1510,78610
Nagaland,DIMAPUR,2004,Whole Year ,Sugarcane,1180,126040
Nagaland,DIMAPUR,2005,Whole Year ,Sugarcane,2120,160100
Nagaland,DIMAPUR,2006,Whole Year ,Sugarcane,2360,135880
Nagaland,DIMAPUR,2007,Kharif     ,Sugarcane,1900,104640
Nagaland,DIMAPUR,2008,Kharif     ,Sugarcane,1020,43960
Nagaland,DIMAPUR,2009,Kharif     ,Sugarcane,1160,34910
Nagaland,DIMAPUR,2010,Kharif     ,Sugarcane,1100,47840
Nagaland,DIMAPUR,2011,Kharif     ,Sugarcane,1120,48800
Nagaland,DIMAPUR,2012,Kharif     ,Sugarcane,1140,49630
Nagaland,DIMAPUR,2014,Kharif     ,Sugarcane,1140,49630
Nagaland,KIPHIRE,2008,Kharif     ,Sugarcane,180,7750
Nagaland,KIPHIRE,2009,Kharif     ,Sugarcane,230,6900
Nagaland,KIPHIRE,2010,Kharif     ,Sugarcane,160,6960
Nagaland,KIPHIRE,2011,Kharif     ,Sugarcane,160,6960
Nagaland,KIPHIRE,2012,Kharif     ,Sugarcane,160,6980
Nagaland,KIPHIRE,2014,Kharif     ,Sugarcane,160,6960
Nagaland,KOHIMA,1999,Whole Year ,Sugarcane,450,22500
Nagaland,KOHIMA,2000,Whole Year ,Sugarcane,80,1860
Nagaland,KOHIMA,2001,Whole Year ,Sugarcane,170,4380
Nagaland,KOHIMA,2002,Whole Year ,Sugarcane,200,10210
Nagaland,KOHIMA,2004,Whole Year ,Sugarcane,170,2400
Nagaland,KOHIMA,2005,Whole Year ,Sugarcane,340,10600
Nagaland,KOHIMA,2006,Whole Year ,Sugarcane,360,18360
Nagaland,KOHIMA,2007,Kharif     ,Sugarcane,290,15980
Nagaland,KOHIMA,2008,Kharif     ,Sugarcane,200,8620
Nagaland,KOHIMA,2009,Kharif     ,Sugarcane,280,8400
Nagaland,KOHIMA,2010,Kharif     ,Sugarcane,210,9150
Nagaland,KOHIMA,2011,Kharif     ,Sugarcane,210,9150
Nagaland,KOHIMA,2012,Kharif     ,Sugarcane,210,9160
Nagaland,KOHIMA,2014,Kharif     ,Sugarcane,210,9140
Nagaland,LONGLENG,2008,Kharif     ,Sugarcane,140,6090
Nagaland,LONGLENG,2009,Kharif     ,Sugarcane,200,6000
Nagaland,LONGLENG,2010,Kharif     ,Sugarcane,120,5240
Nagaland,LONGLENG,2011,Kharif     ,Sugarcane,120,5220
Nagaland,LONGLENG,2012,Kharif     ,Sugarcane,120,5220
Nagaland,LONGLENG,2014,Kharif     ,Sugarcane,120,5220
Nagaland,MOKOKCHUNG,2000,Whole Year ,Sugarcane,70,2320
Nagaland,MOKOKCHUNG,2001,Whole Year ,Sugarcane,120,4100
Nagaland,MOKOKCHUNG,2002,Whole Year ,Sugarcane,170,12100
Nagaland,MOKOKCHUNG,2003,Whole Year ,Sugarcane,200,8520
Nagaland,MOKOKCHUNG,2004,Rabi       ,Sugarcane,210,3350
Nagaland,MOKOKCHUNG,2005,Rabi       ,Sugarcane,270,3380
Nagaland,MOKOKCHUNG,2006,Rabi       ,Sugarcane,290,4850
Nagaland,MOKOKCHUNG,2007,Kharif     ,Sugarcane,260,14320
Nagaland,MOKOKCHUNG,2008,Kharif     ,Sugarcane,320,13730
Nagaland,MOKOKCHUNG,2009,Kharif     ,Sugarcane,410,12310
Nagaland,MOKOKCHUNG,2010,Kharif     ,Sugarcane,320,13920
Nagaland,MOKOKCHUNG,2011,Kharif     ,Sugarcane,330,14230
Nagaland,MOKOKCHUNG,2012,Kharif     ,Sugarcane,330,14230
Nagaland,MOKOKCHUNG,2014,Kharif     ,Sugarcane,340,14790
Nagaland,MON,2000,Whole Year ,Sugarcane,70,2430
Nagaland,MON,2001,Whole Year ,Sugarcane,110,4250
Nagaland,MON,2002,Whole Year ,Sugarcane,150,14160
Nagaland,MON,2003,Whole Year ,Sugarcane,230,6770
Nagaland,MON,2008,Kharif     ,Sugarcane,530,22760
Nagaland,MON,2009,Kharif     ,Sugarcane,600,18010
Nagaland,MON,2010,Kharif     ,Sugarcane,510,22230
Nagaland,MON,2011,Kharif     ,Sugarcane,510,22230
Nagaland,MON,2012,Kharif     ,Sugarcane,510,22250
Nagaland,MON,2014,Kharif     ,Sugarcane,510,22210
Nagaland,PEREN,2008,Kharif     ,Sugarcane,500,21500
Nagaland,PEREN,2009,Kharif     ,Sugarcane,570,17120
Nagaland,PEREN,2010,Kharif     ,Sugarcane,490,21290
Nagaland,PEREN,2011,Kharif     ,Sugarcane,500,21750
Nagaland,PEREN,2012,Kharif     ,Sugarcane,500,21750
Nagaland,PEREN,2014,Kharif     ,Sugarcane,510,22140
Nagaland,PHEK,2003,Whole Year ,Sugarcane,130,800
Nagaland,PHEK,2007,Kharif     ,Sugarcane,210,11550
Nagaland,PHEK,2008,Kharif     ,Sugarcane,280,11990
Nagaland,PHEK,2009,Kharif     ,Sugarcane,350,10510
Nagaland,PHEK,2010,Kharif     ,Sugarcane,250,10890
Nagaland,PHEK,2011,Kharif     ,Sugarcane,250,10890
Nagaland,PHEK,2012,Kharif     ,Sugarcane,250,10890
Nagaland,PHEK,2014,Kharif     ,Sugarcane,250,10890
Nagaland,TUENSANG,2008,Kharif     ,Sugarcane,350,15010
Nagaland,TUENSANG,2009,Kharif     ,Sugarcane,390,11710
Nagaland,TUENSANG,2010,Kharif     ,Sugarcane,350,15210
Nagaland,TUENSANG,2011,Kharif     ,Sugarcane,350,15210
Nagaland,TUENSANG,2012,Kharif     ,Sugarcane,350,15230
Nagaland,TUENSANG,2014,Kharif     ,Sugarcane,370,16120
Nagaland,WOKHA,1999,Whole Year ,Sugarcane,100,5000
Nagaland,WOKHA,2000,Whole Year ,Sugarcane,140,4360
Nagaland,WOKHA,2001,Whole Year ,Sugarcane,190,5500
Nagaland,WOKHA,2002,Whole Year ,Sugarcane,240,10440
Nagaland,WOKHA,2003,Whole Year ,Sugarcane,380,18750
Nagaland,WOKHA,2004,Whole Year ,Sugarcane,950,6410
Nagaland,WOKHA,2005,Whole Year ,Sugarcane,1090,25300
Nagaland,WOKHA,2006,Whole Year ,Sugarcane,1130,47460
Nagaland,WOKHA,2007,Kharif     ,Sugarcane,1040,57300
Nagaland,WOKHA,2008,Kharif     ,Sugarcane,550,23630
Nagaland,WOKHA,2009,Kharif     ,Sugarcane,600,18010
Nagaland,WOKHA,2010,Kharif     ,Sugarcane,520,22610
Nagaland,WOKHA,2011,Kharif     ,Sugarcane,520,22650
Nagaland,WOKHA,2012,Kharif     ,Sugarcane,520,22650
Nagaland,WOKHA,2014,Kharif     ,Sugarcane,520,22650
Nagaland,ZUNHEBOTO,1999,Whole Year ,Sugarcane,50,2500
Nagaland,ZUNHEBOTO,2000,Whole Year ,Sugarcane,110,2720
Nagaland,ZUNHEBOTO,2001,Whole Year ,Sugarcane,160,5080
Nagaland,ZUNHEBOTO,2002,Whole Year ,Sugarcane,200,10360
Nagaland,ZUNHEBOTO,2003,Whole Year ,Sugarcane,350,15440
Nagaland,ZUNHEBOTO,2004,Whole Year ,Sugarcane,470,3900
Nagaland,ZUNHEBOTO,2005,Whole Year ,Sugarcane,600,11500
Nagaland,ZUNHEBOTO,2006,Whole Year ,Sugarcane,650,27300
Nagaland,ZUNHEBOTO,2007,Kharif     ,Sugarcane,300,16530
Nagaland,ZUNHEBOTO,2008,Kharif     ,Sugarcane,250,10720
Nagaland,ZUNHEBOTO,2009,Kharif     ,Sugarcane,300,9000
Nagaland,ZUNHEBOTO,2010,Kharif     ,Sugarcane,220,9580
Nagaland,ZUNHEBOTO,2011,Kharif     ,Sugarcane,220,9580
Nagaland,ZUNHEBOTO,2012,Kharif     ,Sugarcane,220,9580
Nagaland,ZUNHEBOTO,2014,Kharif     ,Sugarcane,220,9580
Odisha,ANUGUL,1997,Winter     ,Sugarcane,303,17501
Odisha,ANUGUL,1998,Winter     ,Sugarcane,326,17613
Odisha,ANUGUL,1999,Winter     ,Sugarcane,1200,73960
Odisha,ANUGUL,2000,Whole Year ,Sugarcane,180,9383.4
Odisha,ANUGUL,2001,Whole Year ,Sugarcane,173,9570.9
Odisha,ANUGUL,2002,Whole Year ,Sugarcane,223,10317.1
Odisha,ANUGUL,2003,Whole Year ,Sugarcane,321,17173.2
Odisha,ANUGUL,2004,Winter     ,Sugarcane,148,8046.5
Odisha,ANUGUL,2005,Winter     ,Sugarcane,180,9646.2
Odisha,ANUGUL,2006,Winter     ,Sugarcane,120,7067.9
Odisha,ANUGUL,2007,Winter     ,Sugarcane,180,10774.4
Odisha,ANUGUL,2008,Winter     ,Sugarcane,112,6465.4
Odisha,ANUGUL,2009,Winter     ,Sugarcane,57,3008.7
Odisha,ANUGUL,2010,Winter     ,Sugarcane,107,5538.5
Odisha,ANUGUL,2011,Winter     ,Sugarcane,61,3065.6
Odisha,ANUGUL,2012,Winter     ,Sugarcane,75,4166.8
Odisha,ANUGUL,2013,Winter     ,Sugarcane,42,2315.2
Odisha,ANUGUL,2014,Winter     ,Sugarcane,43,2100.1
Odisha,ANUGUL,2015,Winter     ,Sugarcane,10,570.2
Odisha,BALANGIR,1997,Winter     ,Sugarcane,2174,139434
Odisha,BALANGIR,1998,Winter     ,Sugarcane,2899,179848
Odisha,BALANGIR,1999,Winter     ,Sugarcane,2900,213650
Odisha,BALANGIR,2000,Whole Year ,Sugarcane,1306,77451.8
Odisha,BALANGIR,2001,Whole Year ,Sugarcane,732,42398.9
Odisha,BALANGIR,2002,Whole Year ,Sugarcane,327,18499
Odisha,BALANGIR,2003,Whole Year ,Sugarcane,347,21386
Odisha,BALANGIR,2004,Winter     ,Sugarcane,958,67819.7
Odisha,BALANGIR,2005,Winter     ,Sugarcane,938,59412.9
Odisha,BALANGIR,2006,Winter     ,Sugarcane,934,60045
Odisha,BALANGIR,2007,Winter     ,Sugarcane,869,58025.7
Odisha,BALANGIR,2008,Winter     ,Sugarcane,605,39653.5
Odisha,BALANGIR,2009,Winter     ,Sugarcane,544,39283.3
Odisha,BALANGIR,2010,Winter     ,Sugarcane,490,34350.5
Odisha,BALANGIR,2011,Winter     ,Sugarcane,663,47561
Odisha,BALANGIR,2012,Winter     ,Sugarcane,648,51880.2
Odisha,BALANGIR,2013,Winter     ,Sugarcane,465,39468.3
Odisha,BALANGIR,2014,Winter     ,Sugarcane,291,17531
Odisha,BALANGIR,2015,Winter     ,Sugarcane,323,22710.5
Odisha,BALESHWAR,1997,Winter     ,Sugarcane,147,5514
Odisha,BALESHWAR,1998,Winter     ,Sugarcane,187,6508
Odisha,BALESHWAR,1999,Winter     ,Sugarcane,420,20160
Odisha,BALESHWAR,2000,Whole Year ,Sugarcane,200,9384
Odisha,BALESHWAR,2001,Whole Year ,Sugarcane,157,6604.5
Odisha,BALESHWAR,2002,Whole Year ,Sugarcane,253,8937.2
Odisha,BALESHWAR,2003,Whole Year ,Sugarcane,118,6327.8
Odisha,BALESHWAR,2004,Winter     ,Sugarcane,102,4973.1
Odisha,BALESHWAR,2005,Winter     ,Sugarcane,293,14383.1
Odisha,BALESHWAR,2006,Winter     ,Sugarcane,305,15991.5
Odisha,BALESHWAR,2007,Winter     ,Sugarcane,100,3498.5
Odisha,BALESHWAR,2008,Winter     ,Sugarcane,117,4435.6
Odisha,BALESHWAR,2009,Winter     ,Sugarcane,52,2681.3
Odisha,BALESHWAR,2010,Winter     ,Sugarcane,94,4471.5
Odisha,BALESHWAR,2011,Winter     ,Sugarcane,9,484.8
Odisha,BALESHWAR,2012,Winter     ,Sugarcane,63,3580.9
Odisha,BALESHWAR,2013,Winter     ,Sugarcane,71,3368.2
Odisha,BALESHWAR,2014,Winter     ,Sugarcane,187,6432.8
Odisha,BALESHWAR,2015,Winter     ,Sugarcane,508,27161.2
Odisha,BARGARH,1997,Winter     ,Sugarcane,1149,75440
Odisha,BARGARH,1998,Winter     ,Sugarcane,1340,90540
Odisha,BARGARH,1999,Winter     ,Sugarcane,860,60800
Odisha,BARGARH,2000,Whole Year ,Sugarcane,1035,68952.7
Odisha,BARGARH,2001,Whole Year ,Sugarcane,1169,82841.2
Odisha,BARGARH,2002,Whole Year ,Sugarcane,1794,109647.5
Odisha,BARGARH,2003,Whole Year ,Sugarcane,1319,98479.2
Odisha,BARGARH,2004,Winter     ,Sugarcane,1318,96074.3
Odisha,BARGARH,2005,Winter     ,Sugarcane,500,33831.5
Odisha,BARGARH,2006,Winter     ,Sugarcane,934,64195.7
Odisha,BARGARH,2007,Winter     ,Sugarcane,742,47581.5
Odisha,BARGARH,2008,Winter     ,Sugarcane,415,27602.1
Odisha,BARGARH,2009,Winter     ,Sugarcane,196,13639.1
Odisha,BARGARH,2010,Winter     ,Sugarcane,494,34389.3
Odisha,BARGARH,2011,Winter     ,Sugarcane,854,63879.2
Odisha,BARGARH,2012,Winter     ,Sugarcane,763,62448.5
Odisha,BARGARH,2013,Winter     ,Sugarcane,708,55667.9
Odisha,BARGARH,2014,Winter     ,Sugarcane,431,36276.4
Odisha,BARGARH,2015,Winter     ,Sugarcane,282,22230.1
Odisha,BHADRAK,1997,Winter     ,Sugarcane,246,18042
Odisha,BHADRAK,1998,Winter     ,Sugarcane,244,18750
Odisha,BHADRAK,1999,Winter     ,Sugarcane,500,37500
Odisha,BHADRAK,2000,Whole Year ,Sugarcane,310,17909
Odisha,BHADRAK,2001,Whole Year ,Sugarcane,143,8424.7
Odisha,BHADRAK,2002,Whole Year ,Sugarcane,252,19785.5
Odisha,BHADRAK,2003,Whole Year ,Sugarcane,256,15729.7
Odisha,BHADRAK,2004,Winter     ,Sugarcane,299,17737.6
Odisha,BHADRAK,2005,Winter     ,Sugarcane,315,21048
Odisha,BHADRAK,2006,Winter     ,Sugarcane,196,11971.1
Odisha,BHADRAK,2007,Winter     ,Sugarcane,367,21277.9
Odisha,BHADRAK,2008,Winter     ,Sugarcane,144,8888.1
Odisha,BHADRAK,2009,Winter     ,Sugarcane,147,7689.7
Odisha,BHADRAK,2010,Winter     ,Sugarcane,228,16401.9
Odisha,BHADRAK,2011,Winter     ,Sugarcane,138,6673.1
Odisha,BHADRAK,2012,Winter     ,Sugarcane,14,823.2
Odisha,BHADRAK,2013,Winter     ,Sugarcane,116,6576.2
Odisha,BHADRAK,2014,Winter     ,Sugarcane,117,5616
Odisha,BHADRAK,2015,Winter     ,Sugarcane,101,6555.8
Odisha,BOUDH,1997,Winter     ,Sugarcane,259,11537
Odisha,BOUDH,1998,Winter     ,Sugarcane,405,19066
Odisha,BOUDH,1999,Winter     ,Sugarcane,270,17010
Odisha,BOUDH,2000,Whole Year ,Sugarcane,63,2847.2
Odisha,BOUDH,2001,Whole Year ,Sugarcane,76,3317.6
Odisha,BOUDH,2002,Whole Year ,Sugarcane,37,1612
Odisha,BOUDH,2003,Whole Year ,Sugarcane,28,1316.2
Odisha,BOUDH,2004,Winter     ,Sugarcane,25,1112.8
Odisha,BOUDH,2005,Winter     ,Sugarcane,11,560.1
Odisha,BOUDH,2006,Winter     ,Sugarcane,33,1675.9
Odisha,BOUDH,2007,Winter     ,Sugarcane,23,1234
